SAMPLE_NAME	CLUSTER_1	CLUSTER_2	CLUSTER_3
sample_2417	0.1200246801783844	0.5444225192741386	0.33555280054747677
sample_2418	0.05516095908970075	0.22864248186188807	0.7161965590484113
sample_2419	0.31472842117440625	0.21539047434005498	0.4698811044855389
sample_2420	0.28794606320287575	0.5954797672703906	0.11657416952673368
sample_2421	0.4321518099545544	0.30463117338315204	0.26321701666229363
sample_2422	0.1724971136116848	0.7354340774843389	0.09206880890397633
sample_2423	0.2857937568312419	0.5300545182968954	0.18415172487186265
sample_2424	0.40952976444443906	0.39860849018843425	0.19186174536712672
sample_2425	0.35326304373716955	0.04454565897481712	0.6021912972880133
sample_2426	0.47277526028423666	0.2382322258671893	0.28899251384857416
sample_2427	0.47160222426516896	0.33300095700141213	0.19539681873341888
sample_2428	0.16441750717567136	0.2859142092164428	0.5496682836078859
sample_2429	0.3300455187031693	0.037588738879295584	0.6323657424175352
sample_2430	0.7318441622620844	0.09525732625236881	0.17289851148554677
sample_2431	0.1458603470946857	0.5405001175672307	0.31363953533808353
sample_2432	0.4515581985789523	0.390503832592869	0.1579379688281786
sample_2433	0.5904696376129976	0.3990883251034797	0.010442037283522661
sample_2434	0.2774025911437036	0.545309024994646	0.17728838386165044
sample_2435	0.4361163525610036	0.28954543744120015	0.27433820999779623
sample_2436	0.20864264437442415	0.5457634790028151	0.24559387662276075
sample_2437	0.33129554389570315	0.33270511030476285	0.335999345799534
sample_2438	0.17345550577581997	0.4901085131344154	0.33643598108976464
sample_2439	0.47118313391925026	0.39091767237317016	0.13789919370757958
sample_2440	0.33616328117772726	0.4311136792434874	0.2327230395787853
sample_2441	0.598828955777726	0.08209850017060337	0.3190725440516708
sample_2442	0.3056951703666626	0.2710433235177459	0.4232615061155915
sample_2443	0.3150496588864607	0.379990780173676	0.3049595609398633
sample_2444	0.3560690186540132	0.2819476700745999	0.3619833112713869
sample_2445	0.20976082995797785	0.42489247480650705	0.36534669523551516
sample_2446	0.32213266386185263	0.3604274097878058	0.3174399263503417
sample_2447	0.43091542281256556	0.4253553803451096	0.14372919684232494
sample_2448	0.23660620487358044	0.346915144201928	0.4164786509244916
sample_2449	0.24659603599009472	0.4180295871490412	0.33537437686086397
sample_2450	0.6529514024283922	0.15932317855316294	0.1877254190184448
sample_2451	0.23172602272805098	0.7119042334821599	0.05636974378978892
sample_2452	0.5125933530040274	0.2546854259471279	0.23272122104884468
sample_2453	0.46728530750808256	0.45878595544580786	0.07392873704610951
sample_2454	0.4932892577495581	0.3103495172255553	0.19636122502488643
sample_2455	0.07318280340583184	0.39990029909159047	0.5269168975025776
sample_2456	0.4472014657162704	0.49059725579097446	0.06220127849275516
sample_2457	0.3669833238054995	0.045020587887059885	0.5879960883074405
sample_2458	0.4520527130178957	0.34999410982344065	0.19795317715866376
sample_2459	0.43235003250250953	0.5670115959626755	0.0006383715348150051
sample_2460	0.4354993520155125	0.17159601557626208	0.3929046324082254
sample_2461	0.189866694830328	0.16165556077227555	0.6484777443973965
sample_2462	0.3285124099947791	0.34727665786625406	0.32421093213896696
sample_2463	0.07067606423292892	0.6509184218920548	0.2784055138750162
sample_2464	0.1938621867761774	0.5008991697756131	0.30523864344820945
sample_2465	0.3148545570330513	0.30809007973302827	0.3770553632339203
sample_2466	0.5135541502580934	0.4132815036895094	0.07316434605239726
sample_2467	0.40293406037419727	0.2995152309005012	0.2975507087253016
sample_2468	0.5025786631619641	0.2395315334133074	0.2578898034247285
sample_2469	0.03584515937183636	0.5011829908499599	0.4629718497782038
sample_2470	0.495603373360513	0.40733519042107663	0.09706143621841037
sample_2471	0.5247539863812714	0.39775995267011494	0.07748606094861377
sample_2472	0.37166714180719806	0.3705152333229217	0.2578176248698804
sample_2473	0.5556941174111275	0.31506205374566004	0.12924382884321245
sample_2474	0.4510871738840555	0.5410548199105796	0.00785800620536497
sample_2475	0.4774818627545006	0.10562005475954224	0.4168980824859571
sample_2476	0.5653831049664721	0.41784519032263434	0.01677170471089349
sample_2477	0.36777238521777955	0.34467484391671954	0.28755277086550096
sample_2478	0.22260798681638916	0.38306298516977394	0.39432902801383685
sample_2479	0.3394888655834149	0.039597195663686274	0.6209139387528989
sample_2480	0.4928032819674103	0.38869143416482754	0.11850528386776212
sample_2481	0.3723958339575067	0.26144592829741675	0.3661582377450765
sample_2482	0.3410399461634215	0.22924910783332691	0.42971094600325155
sample_2483	0.4177500756416595	0.21265438406985201	0.3695955402884885
sample_2484	0.3628912869573247	0.6311721188269113	0.005936594215763871
sample_2485	0.36865318290237326	0.014789429421762252	0.6165573876758644
sample_2486	0.5657911751900808	0.31080233740219904	0.12340648740772013
sample_2487	0.17534856234663923	0.32539197467650255	0.4992594629768582
sample_2488	0.16231684280615646	0.3614924099798648	0.47619074721397875
sample_2489	0.44039047356310235	0.04540332925013056	0.5142061971867671
sample_2490	0.12900055184027864	0.42297468565177576	0.4480247625079456
sample_2491	0.4896586743266067	0.11378914528846155	0.3965521803849318
sample_2492	0.2825342097939917	0.3107104302831253	0.406755359922883
sample_2493	0.09170502175776311	0.25078833671241213	0.6575066415298247
sample_2494	0.13861771551371568	0.24186245164078937	0.6195198328454949
sample_2495	0.4129943221437396	0.2722532400818665	0.3147524377743939
sample_2496	0.5491382329175439	0.2302611762346113	0.22060059084784478
sample_2497	0.7652091652965137	0.06341853774214139	0.17137229696134484
sample_2498	0.41343676767755166	0.18357999658313665	0.4029832357393117
sample_2499	0.0197503422810393	0.5100450172337193	0.4702046404852414
sample_2500	0.12154966099108391	0.09963181690239298	0.7788185221065231
sample_2501	0.717888649830507	0.07093430114610573	0.21117704902338727
sample_2502	0.38498025247229833	0.2729077775483238	0.3421119699793779
sample_2503	0.2074545215960366	0.4189672807241179	0.37357819767984557
sample_2504	0.3701346726833392	0.3546851283855271	0.2751801989311336
sample_2505	0.034447286959143036	0.6551698031866883	0.31038290985416855
sample_2506	0.03758759305065821	0.6109348683471305	0.3514775386022114
sample_2507	0.5059598140160818	0.021813875799639216	0.47222631018427896
sample_2508	0.20137725218380934	0.7899786230024831	0.008644124813707571
sample_2509	0.4126998703399227	0.03384703559409054	0.5534530940659866
sample_2510	0.8668351041222082	0.03940294215846119	0.09376195371933073
sample_2511	0.2700129799264548	0.5145095724458673	0.21547744762767793
sample_2512	0.2670428921447903	0.33041430205076366	0.40254280580444607
sample_2513	0.10322471656102733	0.5314849847020421	0.3652902987369307
sample_2514	0.5031071515052443	0.18457630277257198	0.3123165457221837
sample_2515	0.16477580708968695	0.673902333554065	0.161321859356248
sample_2516	0.5397822920033633	0.4114009400706616	0.04881676792597525
sample_2517	0.2388600418334366	0.45459728024053164	0.30654267792603185
sample_2518	0.1999355381611039	0.29217473555038764	0.5078897262885086
sample_2519	0.5099228685543946	0.08463934845669031	0.4054377829889151
sample_2520	0.10371788018592344	0.5107235209765866	0.38555859883749
sample_2521	0.19884535566169567	0.6093672950907417	0.19178734924756255
sample_2522	0.2938353666348336	0.6531645413167687	0.053000092048397715
sample_2523	0.15645746911512373	0.2530510078059223	0.590491523078954
sample_2524	0.48774605798899673	0.4117073319483091	0.10054661006269414
sample_2525	0.40388574078209727	0.3164749334317494	0.2796393257861533
sample_2526	0.5560211631775536	0.35999306514995194	0.08398577167249455
sample_2527	0.14134284312575435	0.7899381034646473	0.06871905340959836
sample_2528	0.13582709910972549	0.6432303177123155	0.22094258317795898
sample_2529	0.47903538385647654	0.24123234366313592	0.27973227248038757
sample_2530	0.14042884435250746	0.030745023419811564	0.828826132227681
sample_2531	0.05911230776128486	0.5114397694772511	0.42944792276146404
sample_2532	0.3293667651230251	0.19037239346672338	0.4802608414102516
sample_2533	0.659000047195482	0.24881028017308884	0.09218967263142919
sample_2534	0.2925447622767389	0.5192945269041439	0.18816071081911723
sample_2535	0.5610457286603715	0.08218776498361524	0.35676650635601326
sample_2536	0.36370355411955674	0.5563678982190559	0.07992854766138731
sample_2537	0.0024412916525996518	0.7778780143606828	0.2196806939867175
sample_2538	0.5219651267154041	0.030040784428350717	0.4479940888562451
sample_2539	0.3850282542732991	0.15396339253274413	0.46100835319395683
sample_2540	0.3904955490687004	0.055551335672898036	0.5539531152584015
sample_2541	0.42412178083900676	0.2847482020779482	0.29113001708304503
sample_2542	0.28062125882358585	0.35098909693219815	0.368389644244216
sample_2543	0.27418063497745987	0.5258997404025904	0.1999196246199497
sample_2544	0.4329484006599693	0.5573931025191363	0.00965849682089427
sample_2545	0.45773595671760897	0.4400871588718915	0.10217688441049952
sample_2546	0.3201337560914546	0.0960444738150334	0.583821770093512
sample_2547	0.37023088160156986	0.4195346216570811	0.21023449674134903
sample_2548	0.4020589529642452	0.538353865390576	0.05958718164517882
sample_2549	0.08641460957844208	0.5930650241746596	0.3205203662468984
sample_2550	0.8745398065310063	0.0001638052756167744	0.125296388193377
sample_2551	0.2302493156950307	0.24857329338029313	0.5211773909246762
sample_2552	0.27519444324111275	0.49554219631248153	0.22926336044640586
sample_2553	0.07154757054312977	0.489309835389251	0.43914259406761924
sample_2554	0.4402029067375384	0.512605216154578	0.047191877107883584
sample_2555	0.5226141849385001	0.11194299856796672	0.3654428164935332
sample_2556	0.722577727699233	0.10837613391790926	0.16904613838285779
sample_2557	0.5495968200108121	0.07846526550870284	0.371937914480485
sample_2558	0.0686849130704416	0.42295170429584317	0.5083633826337153
sample_2559	0.3550861183225942	0.4375246332200845	0.20738924845732135
sample_2560	0.5397302538129488	0.05164090471175612	0.40862884147529493
sample_2561	0.47350239427454	0.3223482792804446	0.2041493264450154
sample_2562	0.05923940878156052	0.3309486500221679	0.6098119411962716
sample_2563	0.07166620242444285	0.5148648212650999	0.41346897631045715
sample_2564	0.7020309767353012	0.13972003446767026	0.1582489887970285
sample_2565	0.3741574216489944	0.35532067593041067	0.27052190242059493
sample_2566	0.0024669951777402553	0.46311716438514455	0.5344158404371151
sample_2567	0.2829968011121885	0.3956892881588023	0.3213139107290092
sample_2568	0.613551318077753	0.3150104874510224	0.0714381944712247
sample_2569	0.03414196939327983	0.4781669908758002	0.48769103973091993
sample_2570	0.627480787231979	0.04861945647576637	0.3238997562922546
sample_2571	0.1776638063238273	0.0165783741085926	0.8057578195675801
sample_2572	0.2856006536857832	0.4283160864061515	0.2860832599080653
sample_2573	0.43278754327350266	0.4999770676455601	0.06723538908093728
sample_2574	0.4059293361551954	0.4085823091053023	0.18548835473950234
sample_2575	0.5210662881761013	0.3836252155324544	0.09530849629144415
sample_2576	0.3698593195749372	0.2619362498997281	0.36820443052533464
sample_2577	0.11057475281715926	0.5814555924499225	0.30796965473291826
sample_2578	0.5270800097704778	0.3894854210498855	0.08343456917963678
sample_2579	0.037293382846048495	0.14426294825012514	0.8184436689038264
sample_2580	0.010118267093693466	0.4590488803962278	0.5308328525100788
sample_2581	0.6424393107124482	0.35322114798064597	0.004339541306905742
sample_2582	0.17540618177134787	0.03812612625609915	0.786467691972553
sample_2583	0.9404169731584969	0.002828263583517175	0.056754763257985855
sample_2584	0.1606972758685207	0.5549788589886927	0.2843238651427867
sample_2585	0.2227135627130865	0.3845151427239395	0.392771294562974
sample_2586	0.30083404963206206	0.5345054436022393	0.16466050676569857
sample_2587	0.09788690350407885	0.5455128073064317	0.35660028918948944
sample_2588	0.42075560106325394	0.5619386131052908	0.017305785831455284
sample_2589	0.19585667779759372	0.49268965166242873	0.31145367053997763
sample_2590	0.6201144652737225	0.29633785276502267	0.08354768196125482
sample_2591	0.5429097862315259	0.003061771280927401	0.45402844248754676
sample_2592	0.012313787549816305	0.684116753503247	0.3035694589469367
sample_2593	0.6899326452115879	0.28762730287554306	0.022440051912869057
sample_2594	0.4482790503765258	0.1826969359570058	0.3690240136664683
sample_2595	0.36588165623259483	0.39593572349909156	0.23818262026831366
sample_2596	0.610320163292689	0.3590083198877837	0.03067151681952729
sample_2597	0.4901109211524934	0.2577844688548392	0.25210460999266743
sample_2598	0.250481065321345	0.4592068278423934	0.2903121068362615
sample_2599	0.35423087794919544	0.41430443007932555	0.231464691971479
sample_2600	0.4147159801080758	0.18782235376105477	0.3974616661308694
sample_2601	0.4860061593021448	0.39169952220618254	0.1222943184916725
sample_2602	0.5060811831922739	0.22304396811112756	0.27087484869659845
sample_2603	0.5271608180658658	0.4216605401723973	0.051178641761736886
sample_2604	0.43565910862690715	0.06697725532364217	0.49736363604945066
sample_2605	0.1985342281508269	0.4089881535479423	0.3924776183012308
sample_2606	0.6782477883685684	0.20297076642370426	0.11878144520772743
sample_2607	0.1656429418061383	0.5353315665215881	0.29902549167227366
sample_2608	0.5178985633385501	0.04531980960192876	0.4367816270595212
sample_2609	0.28555083946614296	0.3716881685212908	0.34276099201256627
sample_2610	0.2988530286455113	0.39358762033163514	0.3075593510228536
sample_2611	0.385356300095054	0.23045957277949636	0.3841841271254495
sample_2612	0.3160647657926049	0.33221922529308173	0.3517160089143134
sample_2613	0.14022743315479702	0.23714653976286101	0.6226260270823419
sample_2614	0.20052834400907601	0.6587010748082023	0.14077058118272168
sample_2615	0.1341026490084929	0.5176877508747127	0.34820960011679436
sample_2616	0.2660461080532065	0.3190675184724692	0.4148863734743243
sample_2617	0.4829523953968068	0.3305628896203002	0.18648471498289287
sample_2618	0.2805685047016893	0.2268556416611672	0.4925758536371435
sample_2619	0.012703676165357825	0.47369163294037087	0.5136046908942713
sample_2620	0.41320267706546066	0.37031698007791886	0.2164803428566205
sample_2621	0.5348016510537694	0.018879246471685655	0.446319102474545
sample_2622	0.33605106608191243	0.3859454089207052	0.27800352499738223
sample_2623	0.3246535037097722	0.32593303518886074	0.349413461101367
sample_2624	0.0025521418138264845	0.5277382322170212	0.4697096259691524
sample_2625	0.5702219027234323	0.0004237300739020846	0.4293543672026656
sample_2626	0.48770979543347287	0.07793064148563117	0.43435956308089596
sample_2627	0.15064753091418295	0.044022202864480824	0.8053302662213362
sample_2628	0.053356742635789364	0.02586091286638271	0.9207823444978279
sample_2629	0.13849747665226567	0.4732308307597906	0.38827169258794375
sample_2630	0.07349059389672005	0.4596565992994052	0.46685280680387464
sample_2631	0.4252263732644893	0.5703057006685051	0.004467926067005749
sample_2632	0.027273664175058412	0.5144627195043451	0.4582636163205966
sample_2633	0.570206690239941	0.20581077412651916	0.22398253563353981
sample_2634	0.546258417535643	0.4072834189852174	0.04645816347913961
sample_2635	0.058657442159379354	0.5377016298420147	0.40364092799860585
sample_2636	0.5392515784537599	0.46052365457220173	0.0002247669740383685
sample_2637	0.016527646014847804	0.8223003652823212	0.16117198870283106
sample_2638	0.22998173136434658	0.3797380385928495	0.3902802300428039
sample_2639	0.32000667875540967	0.3369386500703076	0.34305467117428273
sample_2640	0.056727725060758696	0.635215474649274	0.3080568002899673
sample_2641	0.06160742351836814	0.7698768073841878	0.16851576909744406
sample_2642	0.09183741758491665	0.5427734123148685	0.3653891701002148
sample_2643	0.43640718146868274	0.15627294620646912	0.4073198723248481
sample_2644	0.004850332426564194	0.9412747425312511	0.053874925042184725
sample_2645	0.2107915274560974	0.019955154540713994	0.7692533180031886
sample_2646	0.04855212456724265	0.32784754494907276	0.6236003304836845
sample_2647	0.5648656000306251	0.01313290295703392	0.4220014970123409
sample_2648	0.37354775970092713	0.1977144439843683	0.4287377963147046
sample_2649	0.5206130569831228	0.4128288633104597	0.06655807970641757
sample_2650	0.5570516749918201	0.2953583111289269	0.14759001387925308
sample_2651	0.3389598136913786	0.397867753565568	0.2631724327430534
sample_2652	0.39523153938972794	0.06652976150942996	0.5382386991008421
sample_2653	0.4342890479587982	0.49315025350123204	0.07256069853996981
sample_2654	0.2994513770044475	0.39937875864972444	0.30116986434582815
sample_2655	0.12786568695315972	0.07818070535317652	0.7939536076936637
sample_2656	0.33741733279340586	0.4219897097563898	0.2405929574502043
sample_2657	0.30962378362376575	0.5465045234766278	0.14387169289960644
sample_2658	0.2517097612101179	0.5109767887998811	0.23731344999000098
sample_2659	0.05830300052300484	0.18697979990957522	0.7547171995674199
sample_2660	0.4067446938425028	0.11653567336512247	0.4767196327923747
sample_2661	0.24544385031965735	0.4856476820570035	0.2689084676233392
sample_2662	0.3786285241226179	0.205219768605995	0.4161517072713871
sample_2663	0.23584643107719028	0.31236511761524693	0.4517884513075628
sample_2664	0.37047228792099585	0.46859113206618935	0.16093658001281483
sample_2665	0.43445471279996245	0.1332671674720655	0.432278119727972
sample_2666	0.3462397706941886	0.3530347202295988	0.3007255090762127
sample_2667	0.2939522856157358	0.4564680823375627	0.24957963204670147
sample_2668	0.29296164972487676	0.5458943881896745	0.16114396208544887
sample_2669	0.09511536855252793	0.4686991544844696	0.43618547696300247
sample_2670	0.07334566431812062	0.5200490000694883	0.4066053356123912
sample_2671	0.03583330805031519	0.7504781168167791	0.21368857513290565
sample_2672	0.30151117860740206	0.4548750165836095	0.24361380480898828
sample_2673	0.3468310373801236	0.31752911625904184	0.33563984636083455
sample_2674	0.5391710475291933	0.18836137206369008	0.27246758040711655
sample_2675	0.3418767684912012	0.2822838015963593	0.37583942991243946
sample_2676	0.04069961539757753	0.23802595143977598	0.7212744331626464
sample_2677	0.2723212463884531	0.3745604533932136	0.3531183002183333
sample_2678	0.15126163877267526	0.7860438085037151	0.06269455272360955
sample_2679	0.41623525493032243	0.42758958403290404	0.15617516103677356
sample_2680	0.28580305199139805	0.34131370029480296	0.3728832477137989
sample_2681	0.021260239648961753	0.24554728063829695	0.7331924797127413
sample_2682	0.05900721667253575	0.31781645732709585	0.6231763260003684
sample_2683	0.583476630547314	0.1797704756789504	0.2367528937737355
sample_2684	0.1703568631008255	0.38798844029749785	0.4416546966016767
sample_2685	0.3769827768827767	0.3231232337322103	0.2998939893850129
sample_2686	0.5895746916383897	0.3382797307669728	0.07214557759463743
sample_2687	0.3798218217478991	0.2857198473422308	0.3344583309098701
sample_2688	0.2184652406391186	0.4147702951094608	0.3667644642514206
sample_2689	0.2371862098178521	0.6201436201024664	0.14267017007968152
sample_2690	0.1405335527253121	0.06526561034356668	0.7942008369311212
sample_2691	0.17042956435177187	0.5018432617751939	0.3277271738730342
sample_2692	0.2724804954043499	0.3153014098660267	0.4122180947296232
sample_2693	0.4994793130670663	0.3222193520685462	0.17830133486438765
sample_2694	0.3805381615905644	0.08278064966718082	0.5366811887422548
sample_2695	0.025440422357786773	0.7738460321157872	0.20071354552642612
sample_2696	0.24361887001132673	0.36479607805715114	0.39158505193152204
sample_2697	0.4316466251862081	0.536582393746423	0.0317709810673688
sample_2698	0.3455207886482618	0.26271535944401325	0.39176385190772495
sample_2699	0.21456161113524286	0.11390756000102163	0.6715308288637355
sample_2700	0.21530225935062425	0.31988617638282885	0.46481156426654696
sample_2701	0.38471297768438967	0.08534578470208047	0.5299412376135298
sample_2702	0.45073529364577747	0.23542061235747752	0.31384409399674495
sample_2703	0.30089965080109116	0.1588074851183031	0.5402928640806057
sample_2704	0.4030222337003914	0.35030311803629693	0.24667464826331167
sample_2705	0.45171774954676835	0.29004009005838993	0.2582421603948417
sample_2706	0.4925312277398761	0.498566432789029	0.0089023394710948
sample_2707	0.3654909798309567	0.16756877858171848	0.4669402415873248
sample_2708	0.182751585262583	0.25316131086199056	0.5640871038754264
sample_2709	0.05086386851714449	0.4860177597864531	0.46311837169640235
sample_2710	0.15836805981575733	0.37128900407093257	0.4703429361133101
sample_2711	0.552829839428624	0.35609406725698534	0.09107609331439086
sample_2712	0.49853168532353187	0.2735954783902133	0.22787283628625482
sample_2713	0.49909538976711393	0.1945778493786933	0.30632676085419286
sample_2714	0.3568234857593317	0.27336421193121246	0.36981230230945583
sample_2715	0.4590887672111547	0.4540366260083539	0.08687460678049126
sample_2716	0.5452549594536771	0.40267594775593535	0.05206909279038758
sample_2717	0.7820984923483877	0.20578184356544096	0.012119664086171465
sample_2718	0.7334713185101299	0.19618755614441505	0.07034112534545499
sample_2719	0.5827695168910471	0.09266598250420978	0.3245645006047433
sample_2720	0.5056477123822334	0.06159277043963622	0.43275951717813044
sample_2721	0.22601621790621867	0.31821495917978326	0.4557688229139981
sample_2722	0.40628001525905044	0.21068978884293393	0.3830301958980157
sample_2723	0.4185453415481036	0.4711015448033703	0.11035311364852612
sample_2724	0.516380570675408	0.23570967530694692	0.24790975401764495
sample_2725	0.2544818116484236	0.38343642820382967	0.3620817601477468
sample_2726	0.5289060255567608	0.04965104516022856	0.42144292928301064
sample_2727	0.2295477809938906	0.4610488813497929	0.30940333765631656
sample_2728	0.4582998065839062	0.3102452464040311	0.23145494701206268
sample_2729	0.18491610144932255	0.545939702087455	0.26914419646322246
sample_2730	0.17281119211311036	0.4366514630220424	0.3905373448648472
sample_2731	0.3563465366583606	0.3426218883040883	0.3010315750375512
sample_2732	0.08307912609281817	0.5930031147343804	0.3239177591728014
sample_2733	0.019512344723217844	0.8322652351130804	0.14822242016370174
sample_2734	0.4853832794642388	0.15789718397205724	0.3567195365637039
sample_2735	0.4805412359929974	0.14917298478982977	0.3702857792171729
sample_2736	0.4527114754257551	0.537248029973008	0.01004049460123681
sample_2737	0.19130298794846073	0.8054187915786251	0.0032782204729142105
sample_2738	0.37638525381255	0.2894991445824546	0.33411560160499526
sample_2739	0.47088813261135	0.4518583892608787	0.07725347812777125
sample_2740	0.2275929452995906	0.44886576728566996	0.3235412874147394
sample_2741	0.44245609631976585	0.38155244181676906	0.17599146186346512
sample_2742	0.3894783956700687	0.2638220532410342	0.34669955108889716
sample_2743	0.6030770665357384	0.1317599192745772	0.2651630141896844
sample_2744	0.07656950914751173	0.18564516849250207	0.7377853223599862
sample_2745	0.30936068156276314	0.26173633622565706	0.4289029822115798
sample_2746	0.1642848728896621	0.2560575800760011	0.5796575470343368
sample_2747	0.28439536755153166	0.3417383757211348	0.37386625672733353
sample_2748	0.33145731105400256	0.3196560513988086	0.34888663754718885
sample_2749	0.4083625954490056	0.17225478328244911	0.41938262126854525
sample_2750	0.03435096174624333	0.21226303198341392	0.7533860062703427
sample_2751	0.6870706334925927	0.15297145790592998	0.1599579086014773
sample_2752	0.5708071875174564	0.2735541120149029	0.15563870046764056
sample_2753	0.16654509472548473	0.22294236642146514	0.6105125388530501
sample_2754	0.47788118998691465	0.1330767534233501	0.38904205658973523
sample_2755	0.26433673597285473	0.0622477749990069	0.6734154890281384
sample_2756	0.39141983691490706	0.23311344467408548	0.37546671841100754
sample_2757	0.19078703930103585	0.5271344044374685	0.28207855626149575
sample_2758	0.11748661973430406	0.5020328326028727	0.38048054766282324
sample_2759	0.025073756196889434	0.2571102908526488	0.7178159529504617
sample_2760	0.22820460114675598	0.6363226164560162	0.13547278239722782
sample_2761	0.35243809194585846	0.6171415827873025	0.030420325266839066
sample_2762	0.27875784908212475	0.5589766623185733	0.1622654885993018
sample_2763	0.2730017935113811	0.3441038731697258	0.3828943333188931
sample_2764	0.026607640617427562	0.8878746096983222	0.08551774968425024
sample_2765	0.22003189710210683	0.5214234287619164	0.25854467413597687
sample_2766	0.041662006790516785	0.5479029677167484	0.41043502549273486
sample_2767	0.3087383135546227	0.2744289006243767	0.41683278582100064
sample_2768	0.5315849496177016	0.24372730528127146	0.22468774510102693
sample_2769	0.2593033671042524	0.14297139625470404	0.5977252366410436
sample_2770	0.14698220678401064	0.35404970338150193	0.4989680898344875
sample_2771	0.02769053674831563	0.5405255431923309	0.4317839200593534
sample_2772	0.056225111358205064	0.6324668765719	0.3113080120698949
sample_2773	0.2502038990888207	0.45208021310581464	0.2977158878053647
sample_2774	0.2871547765415998	0.4340625923709279	0.2787826310874722
sample_2775	0.33244342006012634	0.33449392097168773	0.333062658968186
sample_2776	0.36693946019611956	0.25232187511794163	0.3807386646859388
sample_2777	0.1693994519093837	0.5769361098864467	0.2536644382041696
sample_2778	0.7248287078590243	0.2272645776772408	0.04790671446373486
sample_2779	0.10612908591335388	0.002519472789310712	0.8913514412973355
sample_2780	0.4255588567672936	0.23347413055805138	0.34096701267465496
sample_2781	0.09286873127852822	0.5227272752225298	0.384403993498942
sample_2782	0.18359256160437606	0.4461503309459377	0.37025710744968626
sample_2783	0.42554809832473883	0.36943375913013743	0.20501814254512374
sample_2784	0.17544694629186822	0.4531841600211383	0.37136889368699344
sample_2785	0.12149371970324024	0.6138206024480012	0.2646856778487586
sample_2786	0.5477034866874834	0.3265500288072579	0.12574648450525866
sample_2787	0.1050402944087309	0.5326681738430113	0.36229153174825773
sample_2788	0.29663286156990215	0.26424104045350316	0.43912609797659474
sample_2789	0.7445768758297444	0.16144752221299563	0.09397560195725997
sample_2790	0.20250320612610426	0.7357547575524709	0.06174203632142495
sample_2791	0.35032119219358115	0.5996324597770758	0.05004634802934303
sample_2792	0.2305944797491901	0.7526418059846002	0.016763714266209775
sample_2793	0.8466350596611184	0.09813263490560552	0.05523230543327589
sample_2794	0.11024634246106615	0.3500409697346369	0.5397126878042969
sample_2795	0.3287132198237774	0.36727094162483853	0.30401583855138403
sample_2796	0.35741551195243737	0.1794934825147769	0.4630910055327858
sample_2797	0.33963357209925193	0.2491730914129219	0.4111933364878262
sample_2798	0.3309932617734966	0.24719201326037574	0.42181472496612765
sample_2799	0.3994176842332025	0.05195216220164187	0.5486301535651557
sample_2800	0.5081421365408003	0.02889045569109932	0.46296740776810047
sample_2801	0.45211882269134895	0.36448191708867106	0.1833992602199801
sample_2802	0.4303836484441734	0.17520114581349466	0.39441520574233196
sample_2803	0.324752822080612	0.4155584812172142	0.25968869670217387
sample_2804	0.14646082690174375	0.3999953994024587	0.45354377369579757
sample_2805	0.4215489409670839	0.17693349237708708	0.40151756665582894
sample_2806	0.1358842657691617	0.44449267692996886	0.41962305730086935
sample_2807	0.14747051127575833	0.742253742149279	0.11027574657496272
sample_2808	0.7294189468087136	0.2553313415140572	0.015249711677229131
sample_2809	0.3945526079375063	0.09547219416202198	0.5099751979004716
sample_2810	0.2948894659367984	0.3466297871409242	0.3584807469222775
sample_2811	0.1884953989107024	0.21792265770820266	0.593581943381095
sample_2812	0.2459890563173466	0.2294266133038031	0.5245843303788502
sample_2813	0.16332548283850593	0.41338863668129194	0.4232858804802021
sample_2814	0.36377689632723875	0.21331628889794507	0.42290681477481623
sample_2815	0.3597220579668239	0.49965097352133053	0.14062696851184556
sample_2816	0.46929685110171615	0.06745584695664587	0.463247301941638
sample_2817	0.43405721303847256	0.20794162383850018	0.35800116312302727
sample_2818	0.5467405221981548	0.10437762178251406	0.3488818560193311
sample_2819	0.08996328231529414	0.642242402154365	0.26779431553034083
sample_2820	0.2520812566779425	0.28327911565759095	0.4646396276644665
sample_2821	0.40001011229907757	0.3651970981492418	0.23479278955168068
sample_2822	0.6145055317536393	0.2461438955819962	0.13935057266436465
sample_2823	0.267391017190557	0.27001585438249875	0.4625931284269442
sample_2824	0.0039034753130786854	0.5821966297773283	0.41389989490959295
sample_2825	0.4581129099152709	0.3633214905506431	0.178565599534086
sample_2826	0.32958015152898495	0.19195404031039418	0.4784658081606208
sample_2827	0.018196195058717397	0.5128368584669818	0.46896694647430087
sample_2828	0.20776232722241353	0.46782871173628576	0.3244089610413007
sample_2829	0.305435044004654	0.34312131469554447	0.3514436412998015
sample_2830	0.4482334428068789	0.2175394755245308	0.33422708166859033
sample_2831	0.27494032784952893	0.31636564453435023	0.4086940276161209
sample_2832	0.4393734104061508	0.10644661216916404	0.45417997742468513
sample_2833	0.06682244858895062	0.5327619296298404	0.400415621781209
sample_2834	0.06878890499568278	0.5142126994809084	0.41699839552340884
sample_2835	0.3946146385275581	0.27018871466796546	0.3351966468044765
sample_2836	0.23978390458328488	0.31785874237700723	0.44235735303970786
sample_2837	0.14458190823692188	0.6339403502323643	0.22147774153071373
sample_2838	0.11294577033378864	0.4856768192358616	0.4013774104303497
sample_2839	0.17841094437856247	0.38442421129954385	0.4371648443218936
sample_2840	0.30303247932846805	0.12966807808447603	0.5672994425870559
